FPR,TPR,Threshold
0.14350449569510362,0.9574076920712024,0.2235
0.14350449569510362,0.9574138408091739,0.2233
0.14352834553650218,0.9574199895471455,0.222
0.14355219537790073,0.9574199895471455,0.2217
0.14355219537790073,0.9574507332370031,0.2185
0.1435760452192993,0.9574507332370031,0.218
0.1435760452192993,0.9574568819749746,0.2166
0.14359989506069784,0.9574568819749746,0.2163
0.1436237449020964,0.9574630307129461,0.2161
0.1436237449020964,0.9574814769268608,0.2152
0.1436237449020964,0.9574937744028038,0.2142
0.14364759474349495,0.9574937744028038,0.213
0.14369529442629206,0.9574937744028038,0.2129
0.14374299410908917,0.9574937744028038,0.212
0.14374299410908917,0.9574999231407754,0.2109
0.14386224331608194,0.9574999231407754,0.2085
0.14386224331608194,0.9575183693546899,0.2063
0.14386224331608194,0.957530666830633,0.2056
0.14386224331608194,0.957542964306576,0.2039
0.1438860931574805,0.9575491130445476,0.2024
0.1438860931574805,0.9575552617825192,0.2021
0.1438860931574805,0.9575675592584622,0.202
0.1438860931574805,0.9575798567344053,0.2015
0.1438860931574805,0.9575921542103484,0.2007
0.1438860931574805,0.9576167491622345,0.1993
0.1439337928402776,0.9576167491622345,0.199
0.1439337928402776,0.957635195376149,0.1982
0.1439337928402776,0.957647492852092,0.1973
0.1439337928402776,0.9576536415900636,0.1956
0.14395764268167616,0.9576536415900636,0.1954
0.14395764268167616,0.9576597903280352,0.1936
0.14400534236447327,0.9576659390660067,0.1929
0.14402919220587182,0.9576720878039783,0.1923
0.14402919220587182,0.9576905340178928,0.1913
0.14405304204727037,0.9576905340178928,0.1906
0.14405304204727037,0.957715128969779,0.19
0.14405304204727037,0.9577212777077505,0.1898
0.14405304204727037,0.9577335751836935,0.1893
0.14407689188866893,0.9577458726596366,0.1887
0.14410074173006748,0.9577458726596366,0.1885
0.14410074173006748,0.9577643188735512,0.1871
0.14412459157146604,0.9577643188735512,0.1869
0.14412459157146604,0.9577766163494943,0.1865
0.14412459157146604,0.9577827650874658,0.186
0.1441484414128646,0.9577827650874658,0.1855
0.1441484414128646,0.9578012113013804,0.1835
0.14417229125426315,0.9578012113013804,0.1829
0.1441961410956617,0.957807360039352,0.1827
0.14421999093706026,0.957807360039352,0.1826
0.14421999093706026,0.957819657515295,0.182
0.1442438407784588,0.957819657515295,0.1815
0.1442676906198574,0.9578258062532665,0.18
0.1442676906198574,0.9578381037292096,0.179
0.14429154046125595,0.9578381037292096,0.1781
0.14429154046125595,0.9578626986810957,0.177
0.14429154046125595,0.9578811448950103,0.1758
0.14429154046125595,0.9578872936329819,0.1757
0.14429154046125595,0.9578995911089249,0.1755
0.14429154046125595,0.9579057398468964,0.1754
